Time,max capacity,pod_1,pod_2,pod_3,pod_4,pod_6,pod_7,pod_9,pod_10,pod_11,pod_12,pod_13,pod_15,pod_16,pod_17,pod_18,pod_19,pod_20,pod_21,pod_22,pod_23,pod_24,pod_25,pod_26,pod_27,pod_28,pod_29,pod_30,pod_31,pod_32,pod_33,pod_34,pod_35,pod_36,pod_37,pod_38,pod_39,pod_40,pod_41,pod_42,pod_43,pod_44,pod_45,pod_46,pod_47,pod_48,pod_49,pod_50,pod_51,pod_52,pod_53,pod_54,pod_55,pod_56,pod_57,pod_58,pod_59,pod_60,pod_61
2025-12-07 23:44:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,,,3.65 GiB,3.67 GiB,,,,,,,20.8 MiB,,1.22 GiB,25.8 MiB,66.0 MiB,8.44 GiB,3.06 MiB,482 MiB,19.2 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,320 MiB,175 MiB,1.35 GiB,29.6 MiB,188 MiB,10.0 MiB,24.3 MiB,92.1 MiB,104 MiB,542 MiB,13.4 MiB,24.4 MiB,59.5 MiB,70.1 MiB,44.4 MiB,44.0 MiB,649 MiB,927 MiB,955 MiB,954 MiB,807 MiB,33.4 MiB,123 MiB,34.8 MiB,9.58 MiB
2025-12-07 23:46:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,,,3.65 GiB,3.67 GiB,,,,,,,20.9 MiB,,1.22 GiB,25.0 MiB,66.0 MiB,8.44 GiB,3.30 MiB,487 MiB,19.0 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,320 MiB,175 MiB,1.35 GiB,29.2 MiB,187 MiB,10.2 MiB,24.1 MiB,93.0 MiB,103 MiB,542 MiB,13.6 MiB,24.6 MiB,59.5 MiB,70.1 MiB,44.4 MiB,44.0 MiB,670 MiB,949 MiB,952 MiB,954 MiB,812 MiB,33.4 MiB,123 MiB,34.8 MiB,9.58 MiB
2025-12-07 23:48:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,,,3.65 GiB,3.67 GiB,,,,,,,21.3 MiB,,1.22 GiB,25.0 MiB,66.0 MiB,8.44 GiB,2.81 MiB,503 MiB,19.2 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,320 MiB,175 MiB,1.36 GiB,29.5 MiB,188 MiB,9.78 MiB,24.7 MiB,93.6 MiB,104 MiB,542 MiB,13.6 MiB,24.7 MiB,59.5 MiB,70.1 MiB,44.4 MiB,44.0 MiB,663 MiB,947 MiB,948 MiB,951 MiB,812 MiB,33.4 MiB,123 MiB,34.8 MiB,9.58 MiB
2025-12-07 23:50:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,,,3.65 GiB,3.67 GiB,,,,,,,21.7 MiB,,1.22 GiB,25.6 MiB,66.0 MiB,8.44 GiB,2.80 MiB,511 MiB,19.0 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,320 MiB,175 MiB,1.36 GiB,29.8 MiB,187 MiB,9.89 MiB,24.0 MiB,95.5 MiB,104 MiB,542 MiB,13.2 MiB,26.2 MiB,59.5 MiB,70.1 MiB,44.4 MiB,44.0 MiB,663 MiB,945 MiB,947 MiB,950 MiB,811 MiB,33.4 MiB,123 MiB,34.8 MiB,9.58 MiB
2025-12-07 23:52:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,,,3.65 GiB,3.67 GiB,,,,,,,21.5 MiB,,1.22 GiB,22.1 MiB,66.0 MiB,8.44 GiB,3.08 MiB,577 MiB,19.2 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,320 MiB,175 MiB,1.36 GiB,29.6 MiB,187 MiB,9.63 MiB,24.2 MiB,94.3 MiB,105 MiB,541 MiB,12.7 MiB,26.2 MiB,59.5 MiB,70.1 MiB,44.4 MiB,44.0 MiB,662 MiB,944 MiB,955 MiB,946 MiB,757 MiB,33.4 MiB,123 MiB,34.8 MiB,9.58 MiB
2025-12-07 23:54:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,,,3.65 GiB,3.67 GiB,,,,,,,21.8 MiB,,1.22 GiB,22.7 MiB,66.0 MiB,8.44 GiB,2.58 MiB,573 MiB,19.2 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,320 MiB,175 MiB,1.36 GiB,29.6 MiB,188 MiB,9.89 MiB,24.5 MiB,92.9 MiB,102 MiB,541 MiB,13.6 MiB,26.5 MiB,59.5 MiB,70.1 MiB,44.4 MiB,44.0 MiB,661 MiB,944 MiB,953 MiB,946 MiB,785 MiB,33.4 MiB,123 MiB,34.8 MiB,9.58 MiB
2025-12-07 23:56:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,,,3.65 GiB,3.67 GiB,,,,,,,21.7 MiB,,1.22 GiB,23.3 MiB,66.0 MiB,8.44 GiB,2.84 MiB,536 MiB,19.2 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,320 MiB,175 MiB,1.37 GiB,29.7 MiB,187 MiB,9.69 MiB,24.2 MiB,93.4 MiB,103 MiB,542 MiB,12.4 MiB,26.5 MiB,59.5 MiB,70.1 MiB,44.4 MiB,44.0 MiB,661 MiB,944 MiB,949 MiB,944 MiB,795 MiB,33.4 MiB,123 MiB,34.8 MiB,9.58 MiB
2025-12-07 23:58:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,,,3.65 GiB,3.67 GiB,,,,,,,22.2 MiB,,1.22 GiB,25 MiB,66.0 MiB,8.44 GiB,3.04 MiB,529 MiB,19.2 MiB,2.51 GiB,3.13 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,320 MiB,175 MiB,1.37 GiB,29.3 MiB,187 MiB,9.75 MiB,24.9 MiB,92.9 MiB,104 MiB,542 MiB,13.6 MiB,26.5 MiB,59.5 MiB,70.1 MiB,44.4 MiB,44.0 MiB,674 MiB,961 MiB,947 MiB,956 MiB,657 MiB,33.4 MiB,123 MiB,34.8 MiB,9.58 MiB
2025-12-08 00:00:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,,,3.65 GiB,3.67 GiB,,,,,,,21.9 MiB,,1.22 GiB,25.4 MiB,66.0 MiB,8.44 GiB,2.61 MiB,547 MiB,19.2 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,320 MiB,175 MiB,1.37 GiB,29.4 MiB,187 MiB,9.82 MiB,22.4 MiB,91.6 MiB,102 MiB,542 MiB,13.2 MiB,26.5 MiB,59.5 MiB,70.1 MiB,44.4 MiB,44.0 MiB,671 MiB,958 MiB,945 MiB,952 MiB,792 MiB,33.4 MiB,123 MiB,34.8 MiB,9.58 MiB
2025-12-08 00:02:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,,,3.65 GiB,3.67 GiB,,,,,,,22.1 MiB,,1.22 GiB,23.3 MiB,66.0 MiB,8.44 GiB,3.09 MiB,556 MiB,19.3 MiB,2.51 GiB,2.88 MiB,266 MiB,270 MiB,157 MiB,159 MiB,163 MiB,320 MiB,175 MiB,1.37 GiB,29.6 MiB,188 MiB,9.63 MiB,24.1 MiB,94.9 MiB,99.4 MiB,542 MiB,13.4 MiB,25.1 MiB,59.5 MiB,70.1 MiB,44.4 MiB,44.0 MiB,667 MiB,953 MiB,942 MiB,948 MiB,656 MiB,33.4 MiB,123 MiB,34.8 MiB,9.58 MiB
2025-12-08 00:04:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,,,3.66 GiB,3.67 GiB,,,,,,,22.1 MiB,,1.22 GiB,23.9 MiB,66.2 MiB,8.44 GiB,2.85 MiB,556 MiB,18.9 MiB,2.51 GiB,2.88 MiB,266 MiB,135 MiB,157 MiB,159 MiB,163 MiB,320 MiB,175 MiB,1.38 GiB,29.8 MiB,187 MiB,9.81 MiB,24.3 MiB,92.8 MiB,105 MiB,542 MiB,12.4 MiB,24.6 MiB,59.5 MiB,70.1 MiB,44.4 MiB,44.0 MiB,664 MiB,949 MiB,939 MiB,946 MiB,657 MiB,33.4 MiB,123 MiB,34.8 MiB,9.58 MiB
2025-12-08 00:06:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,,,3.66 GiB,3.67 GiB,,,,,,,22.2 MiB,,1.22 GiB,24.1 MiB,66.0 MiB,8.44 GiB,2.84 MiB,568 MiB,19.0 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,320 MiB,175 MiB,1.38 GiB,29.5 MiB,188 MiB,9.87 MiB,24.4 MiB,92.8 MiB,102 MiB,542 MiB,13.3 MiB,24.9 MiB,59.5 MiB,70.1 MiB,44.4 MiB,44.0 MiB,662 MiB,944 MiB,950 MiB,947 MiB,782 MiB,33.4 MiB,123 MiB,34.8 MiB,11.3 MiB
2025-12-08 00:08:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,,,3.66 GiB,3.67 GiB,,,,,,,23.3 MiB,,1.22 GiB,24.1 MiB,66.0 MiB,8.44 GiB,3.08 MiB,575 MiB,19.0 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,320 MiB,175 MiB,1.38 GiB,29.6 MiB,188 MiB,10.1 MiB,24.3 MiB,93.5 MiB,104 MiB,543 MiB,13.0 MiB,26.2 MiB,59.5 MiB,70.1 MiB,44.4 MiB,44.0 MiB,658 MiB,939 MiB,946 MiB,942 MiB,756 MiB,33.4 MiB,123 MiB,34.8 MiB,9.58 MiB
2025-12-08 00:10:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,,,3.66 GiB,3.68 GiB,,,,,,,23.0 MiB,,1.22 GiB,23.5 MiB,66.0 MiB,8.44 GiB,2.85 MiB,553 MiB,18.9 MiB,2.51 GiB,3.13 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,320 MiB,175 MiB,1.38 GiB,29.4 MiB,188 MiB,10.1 MiB,24.8 MiB,92.8 MiB,102 MiB,543 MiB,13.4 MiB,26.3 MiB,59.5 MiB,70.1 MiB,44.4 MiB,44.0 MiB,655 MiB,938 MiB,940 MiB,940 MiB,783 MiB,33.4 MiB,123 MiB,34.8 MiB,9.58 MiB
2025-12-08 00:12:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,,,3.66 GiB,3.67 GiB,,,,,,,23.0 MiB,,1.22 GiB,23.8 MiB,66.0 MiB,8.44 GiB,2.85 MiB,531 MiB,19.5 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,320 MiB,175 MiB,1.50 GiB,29.4 MiB,188 MiB,10.4 MiB,24.1 MiB,92.9 MiB,104 MiB,543 MiB,13.4 MiB,25.8 MiB,59.5 MiB,70.1 MiB,44.4 MiB,44.0 MiB,653 MiB,937 MiB,938 MiB,935 MiB,784 MiB,33.4 MiB,123 MiB,34.8 MiB,9.58 MiB
2025-12-08 00:14:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,,,3.66 GiB,3.67 GiB,,,,,,,23.3 MiB,,1.22 GiB,24.6 MiB,66.0 MiB,8.44 GiB,2.95 MiB,516 MiB,19.1 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,320 MiB,175 MiB,166 MiB,29.7 MiB,188 MiB,10.0 MiB,25.2 MiB,92.7 MiB,102 MiB,543 MiB,13.2 MiB,25.8 MiB,59.5 MiB,70.1 MiB,44.4 MiB,44.0 MiB,652 MiB,938 MiB,936 MiB,934 MiB,789 MiB,33.4 MiB,123 MiB,34.8 MiB,9.58 MiB
2025-12-08 00:16:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,,,3.66 GiB,3.68 GiB,,,,,,,23.1 MiB,,1.22 GiB,24.8 MiB,66.0 MiB,8.44 GiB,2.90 MiB,519 MiB,18.8 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,320 MiB,175 MiB,166 MiB,29.8 MiB,188 MiB,9.80 MiB,24 MiB,94.3 MiB,103 MiB,543 MiB,13.4 MiB,25.9 MiB,59.7 MiB,70.1 MiB,44.4 MiB,44.0 MiB,649 MiB,936 MiB,934 MiB,933 MiB,792 MiB,33.4 MiB,123 MiB,34.8 MiB,9.58 MiB
2025-12-08 00:18:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,,,3.66 GiB,3.67 GiB,,,,,,,23.1 MiB,,1.22 GiB,25.8 MiB,66.0 MiB,8.44 GiB,2.66 MiB,520 MiB,19.1 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,320 MiB,175 MiB,166 MiB,29.6 MiB,188 MiB,9.90 MiB,24.2 MiB,93.0 MiB,103 MiB,543 MiB,13.2 MiB,24.4 MiB,59.7 MiB,70.1 MiB,44.4 MiB,44.0 MiB,647 MiB,936 MiB,933 MiB,931 MiB,657 MiB,33.4 MiB,123 MiB,34.8 MiB,9.58 MiB
2025-12-08 00:20:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,,,3.66 GiB,3.68 GiB,,,,,,,23.1 MiB,,1.22 GiB,25.8 MiB,66.0 MiB,8.44 GiB,2.79 MiB,545 MiB,19.2 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,320 MiB,175 MiB,166 MiB,29.5 MiB,187 MiB,9.85 MiB,24.6 MiB,93.4 MiB,102 MiB,543 MiB,13.4 MiB,25.8 MiB,59.7 MiB,70.1 MiB,44.4 MiB,44.0 MiB,645 MiB,947 MiB,930 MiB,928 MiB,757 MiB,33.4 MiB,123 MiB,34.9 MiB,9.58 MiB
2025-12-08 00:22:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,,,3.67 GiB,3.68 GiB,,,,,,,23.1 MiB,,1.22 GiB,23.6 MiB,66.0 MiB,8.44 GiB,22.3 MiB,573 MiB,19.1 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,320 MiB,175 MiB,166 MiB,29.6 MiB,187 MiB,9.82 MiB,23.9 MiB,93.1 MiB,105 MiB,543 MiB,13.9 MiB,25.9 MiB,59.7 MiB,70.1 MiB,44.4 MiB,44.0 MiB,644 MiB,932 MiB,928 MiB,927 MiB,825 MiB,33.4 MiB,123 MiB,34.9 MiB,9.58 MiB
2025-12-08 00:24:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,,,3.66 GiB,3.68 GiB,,,,,,,23.7 MiB,,1.22 GiB,23.6 MiB,66.0 MiB,8.44 GiB,3.16 MiB,560 MiB,19.1 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,320 MiB,175 MiB,166 MiB,29.3 MiB,187 MiB,9.92 MiB,22.8 MiB,92.8 MiB,101 MiB,543 MiB,13.9 MiB,25.9 MiB,59.7 MiB,70.1 MiB,44.4 MiB,44.0 MiB,644 MiB,932 MiB,926 MiB,924 MiB,656 MiB,33.4 MiB,123 MiB,34.9 MiB,9.58 MiB
2025-12-08 00:26:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,,,3.67 GiB,3.68 GiB,,,,,,,24.1 MiB,,1.22 GiB,24.4 MiB,66 MiB,8.44 GiB,2.91 MiB,571 MiB,19.2 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,320 MiB,175 MiB,166 MiB,29.9 MiB,188 MiB,10.1 MiB,24.3 MiB,93.6 MiB,102 MiB,543 MiB,13.2 MiB,24.6 MiB,59.7 MiB,70.1 MiB,44.4 MiB,44.0 MiB,644 MiB,932 MiB,925 MiB,924 MiB,790 MiB,33.4 MiB,123 MiB,34.9 MiB,9.58 MiB
2025-12-08 00:28:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,,,3.67 GiB,3.68 GiB,,,,,,,24.5 MiB,,1.22 GiB,24.5 MiB,65.8 MiB,8.44 GiB,2.88 MiB,555 MiB,19.3 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,320 MiB,175 MiB,166 MiB,29.7 MiB,188 MiB,10.2 MiB,24.0 MiB,92.0 MiB,105 MiB,543 MiB,13.1 MiB,24.7 MiB,59.7 MiB,70.1 MiB,44.4 MiB,44.0 MiB,643 MiB,932 MiB,925 MiB,924 MiB,658 MiB,33.4 MiB,123 MiB,34.9 MiB,9.58 MiB
2025-12-08 00:30:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,,,3.67 GiB,3.68 GiB,,,,,,,24.5 MiB,,1.22 GiB,25.3 MiB,65.8 MiB,8.44 GiB,2.87 MiB,559 MiB,19.3 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,320 MiB,175 MiB,166 MiB,29.6 MiB,187 MiB,9.78 MiB,24.6 MiB,91.3 MiB,104 MiB,543 MiB,12.0 MiB,25.4 MiB,59.7 MiB,70.1 MiB,44.4 MiB,44.0 MiB,643 MiB,932 MiB,924 MiB,923 MiB,778 MiB,33.4 MiB,123 MiB,34.9 MiB,9.58 MiB
2025-12-08 00:32:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,,,3.67 GiB,3.68 GiB,,,,,,,24.5 MiB,,1.22 GiB,23.7 MiB,65.8 MiB,8.44 GiB,2.64 MiB,554 MiB,19.2 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,320 MiB,175 MiB,166 MiB,29.5 MiB,188 MiB,9.59 MiB,24.9 MiB,93.9 MiB,99.4 MiB,544 MiB,13.8 MiB,25.4 MiB,59.7 MiB,70.1 MiB,44.4 MiB,44.0 MiB,642 MiB,932 MiB,924 MiB,923 MiB,757 MiB,33.4 MiB,123 MiB,34.9 MiB,9.58 MiB
2025-12-08 00:34:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,,,3.67 GiB,3.68 GiB,,,,,,,24.5 MiB,,1.22 GiB,23.3 MiB,65.8 MiB,8.44 GiB,2.86 MiB,561 MiB,19.0 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,320 MiB,175 MiB,166 MiB,29.8 MiB,188 MiB,10.0 MiB,25.4 MiB,92.9 MiB,102 MiB,544 MiB,13.4 MiB,23.8 MiB,59.7 MiB,70.1 MiB,44.4 MiB,44.0 MiB,642 MiB,932 MiB,924 MiB,923 MiB,657 MiB,33.4 MiB,123 MiB,34.9 MiB,9.58 MiB
2025-12-08 00:36:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,,,3.67 GiB,3.68 GiB,,,,,,,24.9 MiB,,1.22 GiB,25.2 MiB,65.8 MiB,8.44 GiB,9.69 MiB,589 MiB,19.0 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,320 MiB,175 MiB,166 MiB,29.6 MiB,188 MiB,10.2 MiB,22.0 MiB,95.1 MiB,107 MiB,544 MiB,13.1 MiB,23.8 MiB,59.7 MiB,70.1 MiB,44.4 MiB,44.0 MiB,642 MiB,931 MiB,925 MiB,924 MiB,783 MiB,33.4 MiB,123 MiB,34.9 MiB,9.58 MiB
2025-12-08 00:38:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,,,3.67 GiB,3.68 GiB,,,,,,,25.2 MiB,,1.22 GiB,25.7 MiB,66.0 MiB,8.44 GiB,2.88 MiB,617 MiB,19.0 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,320 MiB,175 MiB,166 MiB,29.4 MiB,188 MiB,9.92 MiB,23.8 MiB,91.4 MiB,104 MiB,544 MiB,13.0 MiB,25.2 MiB,59.7 MiB,70.1 MiB,44.4 MiB,44.0 MiB,641 MiB,931 MiB,932 MiB,922 MiB,657 MiB,33.4 MiB,123 MiB,34.9 MiB,9.58 MiB
2025-12-08 00:40:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,,,3.67 GiB,3.68 GiB,,,,,,,25.5 MiB,,1.22 GiB,26.0 MiB,65.8 MiB,8.44 GiB,2.63 MiB,618 MiB,19 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,320 MiB,175 MiB,166 MiB,29.4 MiB,188 MiB,9.96 MiB,24.9 MiB,91.6 MiB,104 MiB,544 MiB,12.7 MiB,25.9 MiB,59.7 MiB,70.1 MiB,44.4 MiB,44.0 MiB,641 MiB,931 MiB,932 MiB,922 MiB,782 MiB,33.4 MiB,123 MiB,34.9 MiB,9.58 MiB
2025-12-08 00:42:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,,,3.67 GiB,3.68 GiB,,,,,,,25.4 MiB,,1.22 GiB,24.0 MiB,65.9 MiB,8.44 GiB,2.63 MiB,596 MiB,18.9 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,320 MiB,175 MiB,166 MiB,29.6 MiB,187 MiB,9.99 MiB,23.8 MiB,93.2 MiB,98.6 MiB,544 MiB,12.7 MiB,25.9 MiB,59.7 MiB,70.1 MiB,44.4 MiB,44.0 MiB,641 MiB,931 MiB,932 MiB,921 MiB,757 MiB,33.4 MiB,123 MiB,34.9 MiB,9.58 MiB
2025-12-08 00:44:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,,,3.67 GiB,3.68 GiB,,,,,,,25.5 MiB,,1.22 GiB,24.0 MiB,65.9 MiB,8.44 GiB,2.86 MiB,569 MiB,19.2 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,320 MiB,175 MiB,166 MiB,29.5 MiB,187 MiB,10.0 MiB,24.6 MiB,92.4 MiB,103 MiB,544 MiB,12.9 MiB,25.9 MiB,59.7 MiB,70.1 MiB,44.4 MiB,44.0 MiB,641 MiB,931 MiB,932 MiB,921 MiB,790 MiB,33.4 MiB,123 MiB,34.9 MiB,9.58 MiB
2025-12-08 00:46:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,,,3.67 GiB,3.68 GiB,,,,,,,26.0 MiB,,1.22 GiB,24.7 MiB,65.9 MiB,8.44 GiB,2.80 MiB,570 MiB,19.2 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,320 MiB,175 MiB,166 MiB,29.7 MiB,187 MiB,9.83 MiB,23.1 MiB,92.8 MiB,103 MiB,544 MiB,12.8 MiB,25.9 MiB,59.7 MiB,70.1 MiB,44.4 MiB,44.0 MiB,639 MiB,931 MiB,932 MiB,921 MiB,796 MiB,33.4 MiB,123 MiB,34.9 MiB,9.58 MiB
2025-12-08 00:48:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,,,3.67 GiB,3.68 GiB,,,,,,,26.5 MiB,,1.22 GiB,25.3 MiB,65.9 MiB,8.44 GiB,3.01 MiB,574 MiB,19.2 MiB,2.51 GiB,3.13 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,320 MiB,175 MiB,166 MiB,30.0 MiB,188 MiB,9.86 MiB,24.2 MiB,92.0 MiB,99.2 MiB,544 MiB,12.9 MiB,25.9 MiB,59.7 MiB,70.1 MiB,44.4 MiB,44.0 MiB,638 MiB,931 MiB,932 MiB,921 MiB,657 MiB,33.4 MiB,123 MiB,34.9 MiB,9.58 MiB
2025-12-08 00:50:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,,,3.67 GiB,3.68 GiB,,,,,,,26.5 MiB,,1.22 GiB,23.4 MiB,65.9 MiB,8.44 GiB,2.54 MiB,619 MiB,19.2 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,320 MiB,175 MiB,166 MiB,29.4 MiB,187 MiB,10.0 MiB,25.0 MiB,93.9 MiB,104 MiB,543 MiB,13.0 MiB,25.9 MiB,59.7 MiB,70.1 MiB,44.4 MiB,44.0 MiB,638 MiB,931 MiB,929 MiB,920 MiB,778 MiB,33.4 MiB,123 MiB,34.9 MiB,9.58 MiB
2025-12-08 00:52:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,,,3.67 GiB,3.68 GiB,,,,,,,26.5 MiB,,1.22 GiB,24.4 MiB,65.9 MiB,8.44 GiB,3.29 MiB,575 MiB,19.4 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,320 MiB,175 MiB,166 MiB,29.3 MiB,187 MiB,10.2 MiB,24.3 MiB,92.9 MiB,103 MiB,543 MiB,13.1 MiB,25.9 MiB,59.7 MiB,70.1 MiB,44.4 MiB,44.0 MiB,662 MiB,931 MiB,929 MiB,920 MiB,657 MiB,33.4 MiB,123 MiB,34.9 MiB,9.58 MiB
2025-12-08 00:54:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,,,3.67 GiB,3.69 GiB,,,,,,,26.6 MiB,,1.22 GiB,24.1 MiB,65.9 MiB,8.44 GiB,2.76 MiB,570 MiB,19.3 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,320 MiB,175 MiB,166 MiB,29.8 MiB,187 MiB,10.3 MiB,24.1 MiB,93.9 MiB,103 MiB,543 MiB,14.0 MiB,25.0 MiB,59.7 MiB,70.1 MiB,44.4 MiB,44.0 MiB,657 MiB,931 MiB,928 MiB,920 MiB,779 MiB,33.4 MiB,123 MiB,34.9 MiB,9.58 MiB
2025-12-08 00:56:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,,,3.68 GiB,3.69 GiB,,,,,,,26.8 MiB,,1.22 GiB,24.1 MiB,65.9 MiB,8.44 GiB,2.48 MiB,537 MiB,19.2 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,320 MiB,175 MiB,166 MiB,29.6 MiB,187 MiB,9.85 MiB,24.1 MiB,93.3 MiB,100 MiB,543 MiB,12.8 MiB,25.9 MiB,59.7 MiB,70.1 MiB,44.4 MiB,44.0 MiB,654 MiB,931 MiB,928 MiB,920 MiB,791 MiB,33.4 MiB,123 MiB,34.9 MiB,9.58 MiB
2025-12-08 00:58:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,,,3.68 GiB,3.69 GiB,,,,,,,26.9 MiB,,1.22 GiB,24.8 MiB,65.9 MiB,8.44 GiB,2.76 MiB,496 MiB,18.8 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,320 MiB,175 MiB,166 MiB,29.6 MiB,188 MiB,9.85 MiB,24.1 MiB,92.3 MiB,102 MiB,546 MiB,13.4 MiB,27.1 MiB,59.7 MiB,70.1 MiB,44.4 MiB,44.0 MiB,651 MiB,931 MiB,927 MiB,920 MiB,792 MiB,33.4 MiB,123 MiB,34.9 MiB,9.58 MiB
